ID,Target
ID_jWzpKzPz,vi ɔ ɖo atin ɔ wε.
ID_jYLRfCjq,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_jYSBdGer,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_jZOkyhJc,vi ɔ ɖo tɔ ɔ ɖo xwe tɔn tɔn tɔn tɔn wɛ
ID_jZyNSpNc,nùtɔ́
ID_jahIqyyV,vi ɔ ɖo atin ɔ wε.
ID_jbsZyjGS,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_jcFunjPY,bo nɔ yi nu nu bo na wa
ID_jchllfeZ,vi ɔ nɔ nɔ na na na na na yi nu nu nu mi
ID_jdJIxhom,awii ɔ
ID_jdJwORps,vi ɔ ɖo xwe ɔ wɛ
ID_jeAMpRpk,a ɖo azɔ wɛ
ID_jekrgess,vi ɔ ɖo vi ɔ wε
ID_jepNfXeF,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_jetPHmwK,awii ɔ
ID_jfDIdfZt,vi lε ɖo vi lε wε
ID_jfRLwQWw,un nɔ yi wan nu nu un na wa nu nu un na wa
ID_jfsZRltg,vi ɔ nɔ yi wan nu vi lɛ
ID_jgltdzan,mi nɔ yi wan nu mi na yi nu mi
ID_jhGIBzBj,vi ce ɖo vi ɔ wɛ
ID_jhGaQkSn,awii ɔ
ID_jiNxLxwT,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_jjlzkYbI,awii ɔ
ID_jkFecgFd,vì ɔ́ ɖò nù ɔ́ wɛ̀
ID_jkrAHriO,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_jmYdGGHS,vi ɔ nɔ nɔ ɖu nu ye nɔ ɖu nu ye ?
ID_jnFlHSno,vi ɔ ɖo vi lε ɖo vi ɔ ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye
ID_jnSwYhLG,mi nɔ yi wan nu mi
ID_jnmGCNDf,vi ce ɖo vi ce ɖo vi ce lɛ wɛ
ID_johFDFhW,vi ɔ ɖo xwe wε
ID_joxoKIjp,vi ce ɖo vi ce ɖo vi ce lɛ
ID_jpKwYLth,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wε
ID_jpjpHiws,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_jrDjYIed,vi ɔ ɖo xwe wε.
ID_jrKsOcmq,etɛ wutu mi nɔ yi wan nu mi ?
ID_jsgSzCQG,vi ɔ yi wan nu mi
ID_jtCmRWRe,vi ce ɖo vi ce ɖo vi ɔ ɖo vi ɔ wɛ
ID_jtLXnRCk,vi ɔ nɔ yi wan nu mi
ID_juEwYRrH,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu vi ɔ
ID_juFACxvD,vi ɔ ɖo xwe wɛ
ID_jvAjYCzF,vi ɔ nɔ nɔ wa nu bo nɔ nɔ wa
ID_jviMnxXe,un ɖo azɔ ɔ ɖo xwe ɔ wε
ID_jziWNGFr,mɛ !
ID_jzwhocOs,vi ɔ nɔ wa nu mi na wa nu mi
ID_kCMHLvNV,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_kDPxBFsb,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ mɛ
ID_kFQOUdEh,vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ mɛ
ID_kGbFRNsy,vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_kHqbflxD,un ɖo azɔ wɛ
ID_kIENbqOd,awii ɔ
ID_kIRCAwBh,nùtɔ́
ID_kIppGvRi,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_kIxkdefX,etɛ wutu mi nɔ wa ?
ID_kJXtSROT,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na
ID_kJaxPYGM,a nɔ nɔ ɖo azɔ ɔ wɛ
ID_kJcVHVpW,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_kKWmtajw,un ɖo vi lε ɖo vi lε ɖo vi lε lε wε
ID_kKluoPkM,bo nɔ nɔ nɔ nɔ nɔ na na na na na na na na na nu nu nu nu nu
ID_kLTjthSC,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_kMEmDxeN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_kMuMRUUi,vi ɔ ɖo vi ɔ ɖo atin lε wε.
ID_kOrMysNf,vi ɔ nɔ wa
ID_kPsxohuj,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo tɔ ɔ
ID_kQpwdgBh,vi ɔ ɖo vi ɔ wε
ID_kWeIZETn,un nɔ yi wan nu nu nu e na wa nu nu a
ID_kWumtYtn,vi ɔ ɖo vi lε ɖo vi lε wε.
ID_kYHDzEyV,un ɖo azɔ ce ɖu wɛ
ID_kYpOjMpL,vi ɔ ɖo xwe ɔ ɖo xwe ɔ ɖo tɔ ɔ mɛ
ID_kaBIIgUS,etɛ wutu mi nɔ wa ?
ID_kaCddbgX,e nɔ yi nu nu bo nɔ nɔ wa nu nu e nɔ nɔ wa nu nu e nɔ nɔ nɔ nɔ nɔ wa nu nu nu e nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_kaJcPwLu,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn lε ɖo xwe ɔ
ID_kbUhASMg,vi lε nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_kezaAXpo,vi ɔ nɔ wa nu bo na yi nu nu nu nu mi
ID_kgmrAufo,vi ɔ ɖo vi ɔ wɛ
ID_khNfkAEG,etɛ wutu e nɔ nɔ wa ?
ID_kiivSJcX,vi ɔ ɖo atin ɔ wε.
ID_kimCtTdz,vi ɔ nɔ yi wan nu mi
ID_kjEPgXsc,e nɔ wa nu nu bo nɔ wa
ID_kkuhhubO,vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo xwe ɔ wɛ
ID_kmwQLJLG,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ
ID_kniGoMNU,un ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo xwe lε lε wε
ID_krOckXQH,un nɔ nɔ mɔ nu ye na na na na na yi nu nu ye ɖo
ID_ksAPbaRX,un ɖo xwe ce ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_ksTiSIaZ,vi ce ɖo azɔ ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_ksezHiYJ,vi ɔ nɔ nɔ nɔ nɔ nɔ wa nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na
ID_kuHfkfjp,awii ɔ
ID_kuJSGCdZ,vi ɔ ɖo tɔ ɔ wɛ
ID_kundGXdm,vi ɔ ɖo vi ɔ nɔ nɔ nɔ nɔ ɖu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_kuzViDMQ,vi ɔ ɖo xwe wɛ
ID_kwUpaqVs,vi ɔ ɖo atin ɔ wε
ID_kwbYatIC,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ wɛ
ID_kximPniJ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe lε ɖo xwe lε ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo atin ɔ ɖo vi ɔ ɖo vi ɔ ɖo ye ɖo xwe lε ɖo vi lε ɖo ye ɖo ye ɖo ye ɖo ye ɖo
ID_kyHMpArZ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo atin ɔ
ID_kyUHqQRU,un na na yi wan nu un na na ɖu nu ye
ID_kywdMioq,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu ye ɖo xwe ɔ
ID_lAiZeoZs,awii ce ce
ID_lCXmLfmq,e nɔ ɖu nu ye
ID_lCtZCTRl,vi ɔ nɔ nɔ nɔ na na yi nu nu ye na yi nu ye na yi nu nu nu nu ye na na na yi nu nu ye
ID_lDPbTMQX,vi ɔ nɔ wa
ID_lDXDeeFa,un ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_lEYNfqik,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_lElKsknS,vi ɔ ɖo azɔ wε ?
ID_lHLCdMFX,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖe wε ?
ID_lHPPkNEV,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_lHxeFnyU,mi nɔ yi wan nu vi ɔ ɖo xwe ɔ
ID_lIDuWtUq,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn wɛ
ID_lIgzgzXB,vi ɔ ɖo atin ɔ wε.
ID_lJvSXMch,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe ɔ ɖo xwe ɔ mɛ
ID_lJwVVprh,vi ɔ ɖo atin ɔ wε.
ID_lKWdksfp,vi ce ɖo vi ce ɖo vi ce lɛ wɛ
ID_lKXxKhfi,etɛ wutu e nɔ wa ?
ID_lKaNyGns,vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε lε wε.
ID_lKoUCtwN,un nɔ na na na na na na yi nu nu bo na na na wa nu nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_lMECVxzv,dŏ mε
ID_lMqmZvRa,vi ɔ nɔ nɔ nɔ wa nu bo nɔ wa nu e nɔ wa
ID_lNsfvwKi,etɛ wutu ?
ID_lOJIweaI,vi ɔ ɖo vi ɔ ɖo tɔ ɔ wɛ
ID_lRRLOhjS,mi nɔ yi wan nu nu mi na wa nu mi
ID_lSCJKOic,vi ce ɖo xwe wɛ
ID_lSUHqSLT,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_lSWzeXEq,vì ɔ́ ɖò nù ɔ́ wɛ̀
ID_lWlXlFEO,vi ɔ ɖo atin ɔ wε.
ID_lXAwBBjf,e ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi tɔn tɔn tɔn tɔn tɔn tɔn tɔn lε lε
ID_lYLPRvbx,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_lYOJMncu,vi ɔ ɖo atin ɔ wε.
ID_lYuLQppQ,awii ce ce
ID_laPjiQIm,a na yi wan nu nu bo na na na na yi nu nu nu nu nu
ID_lbDDfwXi,vi ɔ ɖo xwe wɛ
ID_lcGKgocj,e nɔ ɖɔ nu bo nɔ ɖɔ nu bo na wa nu nu e na wa nu nu nu e na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_lcUOkllr,etɛ wutu a nɔ wa ?
ID_lctixZjr,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_lcxYUrTF,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_leTMfXUj,e nɔ ɖu nu e nɔ wa
ID_lezkIlCN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_lfgRQIHF,vi ɔ ɖo xwe ce wɛ
ID_lgaXkKKX,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ mɛ
ID_lgeeQpeL,mi nɔ yi wan nu mi
ID_lgfMqBzY,vi ɔ ɖo vi ɔ ɖo xwe ɔ mɛ
ID_lgyuHxBD,vi ɔ ɖo xwe ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_lhIPHxjJ,un ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi ɔ wε
ID_lhjcmpjW,un na na na na na na na na yi nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_liTPibGB,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_lkgYniYO,vi ɔ ɖo xwe wε.
ID_losAVKcI,etɛ wutu ?
ID_lpZqTtDb,é ɖò nù tɔ́n wɛ̀
ID_lptpwUua,e nɔ ɖu nu
ID_lqLTstWk,xwe ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo xwe
ID_lrfAXPOE,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ji
ID_lsDlnNkg,e nɔ wa nu e nɔ wa
ID_lsGReSht,vi ɔ ɖo vi ɔ ɖo xwe ɔ mɛ
ID_lswPBlcT,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_luANxywS,vi ɔ ɖo vi ɔ wε.
ID_luBlwLuh,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_lusfCRNu,dŏ mε
ID_luuVEChh,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_lwxhcjsx,vi ɔ ɖo atin ɔ wɛ
ID_mDVWLdCi,awii ɔ
ID_mFjoEwgh,vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_mHXXsDJX,mɛ ɔ́ ɖò nù wɛ̀
ID_mIgVoXLQ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo ye ɖo xwe ɔ ɖo xwe ɔ ɖo atin ɔ ɖo xwe ɔ ɖo xwe ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo ye ɖo vi ɔ ɖo vi lε ɖo ye ɖo ye ɖo ye ɖo
ID_mJqOsmrc,un ɖo azɔ wɛ
ID_mJuwxGoO,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_mMDVZIrN,vi ɔ ɖo vi ɔ wɛ
ID_mMWftLEN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn tɔn tɔn ɔ
ID_mMfuClbG,dŏ nŭ
ID_mNJHUout,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_mNPwMGDY,un ɖo vi lε ɖo vi ɔ ɖo vi lε ɖo vi ɔ ɖo vi lε lε wε
ID_mPQqReGu,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ
ID_mQExThjR,vi ce ɖo vi ce wɛ
ID_mQYFMOcn,kofi na wa
ID_mSunqXWH,vi lɛ
ID_mSwZYNPH,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ji
ID_mVJHZHlK,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_mVRVUXvs,vi ɔ nɔ nɔ wa nu nu ye nɔ wa nu ye na wa nu ye na yi nu nu nu nu ye na wa nu nu ye na na na na na na na na na na na na na na na na na na na na na na wa nu nu nu nu nu nu nu nu ye na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_mVfSwpwn,vi ɔ ɖo atin ɔ wε.
ID_mVnHfpvj,vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_mWJBQPNE,vi ɔ yi wan nu mi
ID_mWgNZDaA,vi ɔ ɖo xwe ɔ wɛ
ID_mWpABMKa,nùtɔ́
ID_mYAVBTHy,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu ye nɔ ɖu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na
ID_mYzDxwhJ,vi ɔ ɖo azɔ ɔ nɔ ɖu nu e nɔ ɖu wɛ
ID_mZIMvjZG,a nɔ yi nu nu bo na nɔ nɔ nɔ yi nu nu
ID_mcNuCngA,vi ɔ ɖo xwe wɛ
ID_mdURMBSK,un nɔ nɔ ɖɔ bo na na na na na na na yi nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu ye
ID_mditkHth,xwe ɔ ɖo azɔ ɔ ɖɔ nu mi
ID_mdjYUhjY,awii ɔ
ID_mfeHBvvL,vi ɔ ɖo vi ɔ nɔ nɔ nɔ nɔ ɖu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ
ID_mggEsBky,un ɖo azɔ ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_mhInCzBG,vi ɔ ɖo atin ɔ wε.
ID_mhOagXjN,vi ce ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_mhtXlbjR,awii ɔ
ID_mjVvFCLQ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_mjZlzsqI,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ wɛ
ID_mkIIpJHf,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_mmRZVlPS,vi ɔ ɖo atin ɔ wε.
ID_mmjJtmph,vi ce nɔ yi wan nu bo na wa nu mi
ID_mmyRVVDR,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_moLrNDca,vi ɔ ɖo atin ɔ
ID_mosxoSgx,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_mpEhDQow,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe tɔn lε lε ɖo ye ɖo
ID_mpXIuDnE,vi ɔ ɖo atin wε
ID_mqKwfugf,vi ɔ nɔ nɔ nɔ nɔ wa nu bo na yi nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_mrOkHHcP,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_mszpjvNU,vi ɔ ɖo atin ɔ wε.
ID_mubiiXrF,etɛ wutu e nɔ nɔ ɖu nu ye ?
ID_mvCFAJbK,vi ɔ ɖo xwe wε.
ID_mvPyWKcK,vi ɔ ɖo vi ɔ nɔ nɔ nɔ nɔ nɔ ɖu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_mxSwLYAn,vi ɔ ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε ɖo vi lε wε.
ID_nCCSxaEi,vi ɔ nɔ nɔ nɔ nɔ nɔ wa nu bo nɔ nɔ wa nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na
ID_nDAnOqdv,awii ɔ
ID_nDTRpVdW,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_nDUYPMaX,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_nDbgSRCK,awii ɔ
ID_nEzdQeST,vi ɔ ɖo fi
ID_nFaUeZXd,vi ɔ ɖo atin ɔ wε
ID_nGHIMchH,vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ mɛ
ID_nHXYfIiV,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ wɛ
ID_nIJVtlqz,e nɔ yi nu nu bo wa
ID_nJnCkNWw,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_nKLNZcqp,un ɖo azɔ lε ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_nKtsndJg,vi ɔ ɖo xwe wɛ ?
ID_nLPmYQsD,mɛ ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ
