ID,Target
ID_narBZJmi,vi ɔ nɔ yi wan nu ye nɔ yi wan nu mi ?
ID_ncJbOXKM,vi ɔ nɔ nɔ nɔ nɔ nɔ wa nu bo nɔ wa nu nu e nɔ wa
ID_neBvbrNg,vi ɔ ɖo vi ɔ ɖo atin ɔ wε.
ID_ngfDoWmn,vi ɔ ɖo atin ɔ wε.
ID_nhGoKNeY,vi ɔ ɖo xwe ɔ wɛ
ID_njMGQZsR,vi lε nɔ nɔ nɔ na na na na yi nu nu nu ye na yi nu nu nu nu nu nu ye na na yi nu nu ye na na na na yi nu ye na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_nmdLetrj,vì ɔ́ ɖò nù ɔ́ wɛ̀
ID_nnCqnbWu,awii ɔ
ID_nnMwRfIm,vi ɔ ɖo atin ɔ ɖo atin ɔ
ID_noKhsXMi,vi ɔ ɖo azɔ ɔ ɖo xwe ɔ wɛ
ID_nomzAXtp,vi ce ɖo vi ce wɛ
ID_npZTIfAd,wà nŭ
ID_npjlwIyW,vi ɔ nɔ yi wan nu vi ɔ ɖo xwe ɔ wε
ID_nqCYHBMU,e nɔ wa nu nu bo nɔ wa
ID_nqJMFBpu,un ɖo azɔ wɛ
ID_nqhhzcbw,dŏ mε
ID_nrXttGMl,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_nwBUpLuG,vi ɔ ɖo xwe wɛ ?
ID_nxedPnHN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_nyUAYbQV,e nɔ wa nu e nɔ wa
ID_nynxtQwW,etɛ wutu e nɔ yi wan nu vi ɔ ?
ID_nzFJgXpz,vi ɔ ɖo xwe wε.
ID_nzJkLOST,vi ɔ ɖo xwe wε.
ID_nzjXMiNZ,e ɖo vi ɔ ɖo vi ɔ wɛ
ID_oAqtmWry,vi ɔ ɖo vi lε ɖo vi lε lε lε lε ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo
ID_oBQaASpy,mi nɔ yi wan nu vi ɔ ɖo xwe ɔ
ID_oCOfnEMu,un na na na na na na na na yi nu nu bo na na na yi nu nu nu
ID_oERJZwuU,vi ɔ ɖo atin ɔ wε.
ID_oEzdJVMu,nùtɔ́
ID_oFVEbhYx,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn tɔn tɔn ɔ
ID_oFfCNSGb,wà nŭ
ID_oFvLsnGa,vi ɔ ɖo xwe wɛ
ID_oHEthiZR,un ɖo azɔ wε ɖo xwe wε
ID_oHeJFLBf,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ mɛ
ID_oHebYXkg,vi ɔ nɔ wa
ID_oHpfsKDW,etɛ wutu mi nɔ nɔ yi wan nu vi ɔ ?
ID_oHtklmLq,un nɔ yi wan nu nu un na wa
ID_oINhFwhM,kofi yi wan nu bo na wa
ID_oIeloPku,vi ɔ nɔ nɔ nɔ ɖo xwe ɔ ɖo xwe ɔ
ID_oKNPuwRA,mi yi wan nu mi
ID_oLKDPeRo,mi nɔ yi wan nu nu ye nɔ nɔ nɔ yi nu ye
ID_oOINDtgK,mi yi wan nu mi
ID_oOONieWU,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_oPMvvWkL,vi ɔ nɔ nɔ yi nu nu ye nɔ yi nu nu nu ye nɔ nɔ nɔ nɔ yi nu nu nu nu ye
ID_oPaYNiiL,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_oPbfLQFx,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_oRKOFEoE,vi ɔ ɖo vi ɔ ɖo tɔ ɔ wɛ
ID_oSNkyQhG,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu ye ɖo ye ɖo ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_oTHoWhTk,vi ɔ ɖo fi
ID_oUQIMWRo,un yi wan nu
ID_oVyKnyjW,a nɔ nɔ yi nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na yi nu nu nu nu nu nu nu nu nu nu nu nu na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_oWpcZsqq,vi ɔ ɖo atin ɔ wε.
ID_oWrZPDSt,mi na yi wan nu mi na wa nu mi
ID_oXwKaJxM,un ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_oYggYFTH,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ mɛ
ID_oaITYZEr,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ
ID_ocIfLwPQ,mi yi wan nu mi
ID_ocPHhovL,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ wε
ID_ocntIvFK,vi ɔ ɖo vi ɔ ɖo vi lε wε.
ID_odNTNvyx,un ɖo azɔ ɔ na ɖu nu bo na ɖu nu nu nu nu nu nu nu nu mε
ID_odtsCABI,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_odxKYgpC,a ɖo azɔ wɛ
ID_oeiAkVNq,vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ wɛ
ID_ofAdfCxG,vi ɔ nɔ wa nu e nɔ wa
ID_ofHSJYAr,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_ofKrUsrC,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu mɛ
ID_ognAYInR,un ɖo vi ce ce wɛ
ID_ohOaEyLJ,vi ɔ ɖo fi
ID_ohOmZrPr,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε
ID_ohzLgqpV,etɛ wutu ?
ID_ojamLxxE,a na na yi nu nu
ID_ojtxomKi,un nɔ mɔ nu bo na na na na na na na mɔ nu nu ye
ID_olXThIbh,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn tɔn tɔn lɛ
ID_omfDPrzt,vi ɔ nɔ yi wan nu vi ɔ ?
ID_onRAaPHR,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe lε ɖo xwe lε ɖo xwe lε ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye ɖo ye nɔ ɖo
ID_onvcUVfY,awii ɔ
ID_ooalLvTZ,a na na na na na na na yi nu nu
ID_oqxSzHPa,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_osjNKFPi,mε
ID_otEJDOTN,vi ɔ ɖo fi
ID_otTGBbip,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_owjcQGPd,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_owlmbyku,awii ɔ
ID_oxXzfdXG,awii ce ce
ID_oxspquKj,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_oyDlLhYn,kofi nɔ yi wan nu
ID_oySRxPhB,e nɔ nɔ yi nu nu bo nɔ nɔ ɖu nu bo nɔ nɔ nɔ nɔ nu nu nu
ID_ozPToExB,awii ɔ
ID_ozWBLIJR,nùtɔ́
ID_pAHNJXco,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo xwe ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo xwe ɔ ɖo xwe ɔ ɖo tɔ ɔ ɖo xwe ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe
ID_pAjlMedT,nùtɔ́
ID_pCSrkUNo,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_pCgIQJRb,un ɖo vi lε ɖo vi lε wε
ID_pCiEVjci,vi ɔ nɔ wa
ID_pDWPBwKY,awii ɔ
ID_pDZxRLOv,mi yi wan nu mi
ID_pDwyeqsn,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_pFOlTWmN,vi ɔ ɖo vi ɔ wɛ
ID_pGNbvqeq,etɛ wutu mi nɔ wa ?
ID_pGZyvuyb,vi ɔ ɖo xwe wε.
ID_pHclLsrU,un nɔ mɔ nu bo na na mɔ nu nu ye
ID_pHzaiBuP,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ wɛ
ID_pJoNZJtl,un nɔ nɔ yi wan nu vi ɔ bo na na na wa nu nu nu nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_pKeaTwDv,mi na yi wan nu vi ɔ ɖo xwe ɔ wε
ID_pLwdqAbA,vi ce nɔ yi wan nu vi ɔ bo na wa nu bo na wa nu nu bo na na na na na na na na na na na na na na na na na na na wa nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_pOIcdFkC,vi ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_pOQJMnAr,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ wa nu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ
ID_pOuejmFm,vi ɔ ɖo atin ɔ wε.
ID_pPHHztSK,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ
ID_pPKlJNmC,un na na yi wan nu nu nu nu ye na na na na na yi nu nu nu nu
ID_pQtRupvB,mi nɔ yi wan nu mi na wa nu ye
ID_pRchNJYB,e nɔ ɖu nu e
ID_pRsVdWLg,vi ce ɖo xwe ɔ wɛ un ɖo xwe wɛ
ID_pUDQJiAX,vi lε nɔ nɔ nɔ nɔ ɖo xwe lε lε ɖo xwe ɔ
ID_pULkOmiC,etɛ wutu e nɔ wa ?
ID_pUbKVwQr,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu mɛ
ID_pVNDmdvw,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu ye
ID_pVagKQHx,dŏ mε
ID_pVppYiOq,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ji
ID_pWopmJZr,vi ɔ ɖo xwe wɛ
ID_pWwudyaj,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_pXOAycpZ,mi yi wan mi
ID_pYroWSxM,vi ɔ ɖo vi ɔ wɛ
ID_pZNvfHRU,vi ɔ nɔ nɔ wa nu e nɔ wa
ID_paPqgIwm,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_paUBKgqu,awii ɔ
ID_pclxWegZ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin lε ɖo atin ɔ ɖo atin ɔ
ID_pcmEIxBl,vi ce nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nu nu nu ye ɖo xwe nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na ɖo
ID_pcuCrRQO,a nɔ nɔ wa nu nu bo na na na na na na na na wa nu nu nu nu
ID_pcyMcXbx,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_pdQLKtsA,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ mɛ
ID_pdmWmMvo,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo tɔ ɔ
ID_pfCnqPUG,vi ɔ ɖo xwe wɛ
ID_pfMExqlS,un ɖo azɔ ɔ ɖo xwe tɔn wɛ
ID_pgaMhSKh,vi ɔ ɖo xwe wɛ
ID_piAmtzAY,vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_pjJDvVUG,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo xwe ɔ wɛ
ID_pkDleEVH,vi ɔ ɖo azɔ ɔ nɔ ɖu nu bo nɔ ɖu nu bo nɔ nɔ ɖu nu bo nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ na na na na na na na na na na na na na na na na
ID_pkVoEXud,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_pkWxptGN,a na yi wan nu mɛ
ID_plgpsShn,e nɔ mɔ nu nu nu un nɔ wa nu mi
ID_pmCsgQhf,vi ɔ nɔ nɔ ɖu nu ye nɔ ɖu nu ye ?
ID_pndoyWJJ,vi ɔ ɖo atin tɔn tɔn wɛ
ID_poSRluEr,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_pqvxRzXA,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ yi nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_prkWuObr,vi ɔ ɖo vi ɔ wɛ
ID_prqxmdjo,e nɔ ɖɔ nu bo nɔ ɖɔ bo nɔ wa nu nu nu nu bo na wa nu nu bo na na na na na na na na na na na na na na na na na na na na wa nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu nu ye na na na na na na na na na na na na na na na na na na na na na na na
ID_psNcnvju,vi ɔ nɔ wa nu e nɔ wa
ID_ptKZGjEG,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ wε.
ID_pumGsZVt,mi yi wan nu mi
ID_pwGDXVkF,mɛ !
ID_pwjAnrVr,un nɔ mɔ nu nu nu nu un nɔ wa
ID_pwlSlIke,vi ɔ ɖo atin wε
ID_pxBDWFcs,vi ɔ ɖo atin ɔ wε.
ID_pxjjMTWi,e nɔ yi wan nu nu bo na wa
ID_pxucSAZA,vi ɔ ɖo vi ɔ ɖo tɔ ɔ wɛ
ID_pxvGSRzr,vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_pyRuqney,a na na na na na na na yi nu
ID_pyogPqnR,vi ce ɖo azɔ ce lɛ ɖo xwe ce wɛ
ID_pzlHEkEJ,vi lε ɖo xwe wε.
ID_pzqlwrST,a na na na na na na na na yi nu bo na na na nu nu
ID_qAmGThVu,vi ɔ ɖo atin ɔ wɛ
ID_qCCnzvmc,vi ɔ ɖo xwe ɔ ɖo fi
ID_qHbmSZvS,nù cé ɖò nù dó nú mì
ID_qHqSuYic,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_qJMGODgl,awii ɔ
ID_qJnObibJ,vi ɔ nɔ nɔ yi nu vi ɔ ɖo xwe ɔ mɛ
ID_qJsuRxWq,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wɛ
ID_qKEZruyb,vi ɔ ɖo atin ɔ wε.
ID_qLFOvuDJ,etɛ wutu e nɔ yi wan nu mi ?
ID_qNcjzCjx,awii ce ce
ID_qOqFVyeW,vi ɔ nɔ wa
ID_qROOpeAI,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_qUbPFtXf,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_qVXUFpSS,vi ɔ ɖo atin ɔ wε.
ID_qWjEtjeE,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ ɖo atin ɔ
ID_qXHRIHVb,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_qXyjECMK,vi ɔ ɖo xwe ɔ na ɖu nu bo na ɖu nu nu mi
ID_qZHwXoBv,vi ɔ ɖo xwe ɔ wɛ ?
ID_qZhWzzWR,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_qZupMYjY,vi ce ɖo azɔ ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_qbmQqaCh,nùtɔ́
ID_qbyTIlKD,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo xwe ɔ wɛ
ID_qcLrNAaz,vi ɔ ɖo xwe wɛ
ID_qdgRTqUi,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo tɔ ɔ mɛ
ID_qeFqrwVw,mɛ !
ID_qfCrQoBU,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ
ID_qfSLcWcQ,vi ce ɖo azɔ ɔ ɖo vi ɔ ɖo xwe ɔ wɛ
ID_qhXSznJk,awii ɔ
ID_qiHXpDkf,un na na na na na na na mɔ nu ye
ID_qiKvktEh,vi ce nɔ nɔ ɖɔ nu vi ɔ ɖo azɔ ɔ ɖo xwe ɔ mɛ
ID_qiWhBadJ,un ɖo azɔ ɔ ɖɔ nu nu nu nu nu nu nu nu nu mi
ID_qjyrlDXJ,awii ɔ
ID_qkQPEfzV,vi lε nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖu nu ye ɖo ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_qkgBWfSU,a na yi wan nu
ID_qlfTVUei,vi ɔ ɖo xwe ɔ ɖo xwe wɛ
ID_qmQGgBrx,etɛ wutu e nɔ wa ?
ID_qnflrCmB,vi ɔ ɖo vi ɔ ɖo vi lε wε.
ID_qpoiZprz,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn ɔ
ID_qsiJYoei,a na yi nu nu nu a
ID_qsttmOai,vi ɔ ɖo xwe ɔ ɖo xwe ɔ wε
ID_qtSNKhVZ,vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ wɛ
ID_qvKLdtWu,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ wε.
ID_qvMIRTfW,e nɔ ɖɔ nu bo nɔ wa
ID_qwXXxknl,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo tɔ ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo atin ɔ ɖo atin ɔ ji
ID_qwxoFCMO,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_qxgGadFZ,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ mɛ
ID_qzNWdKIJ,un ɖo azɔ lε ɖo azɔ ɔ ɖo xwe ɔ ɖo xwe wɛ
ID_qzsRhkSI,e ɖo azɔ wɛ ?
ID_rBkZyTRt,ye ɖo azɔ ɔ ɖo vi ɔ wɛ
ID_rCUzKfQv,awii ɔ
ID_rCaZSSWi,etɛ wutu mi na wa ?
ID_rCozWMoK,un nɔ nɔ ɖɔ bo na na na na yi nu nu nu nu nu nu ye
ID_rDOjMwUk,vi ɔ ɖo tɔ ɔ ɖo tɔ ɔ ɖo xwe ɔ
ID_rEcFVbOi,vi ɔ nɔ wa nu bo na wa
ID_rFqBPxkC,vi ɔ ɖo vi ɔ wε.
ID_rGMJycwH,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_rHQapfQX,awii ɔ
ID_rHjZdqby,a na ɖo azɔ ɔ ɖo xwe ɔ wɛ
ID_rIRmmsAI,vi ɔ ɖo tɔ ɔ wɛ
ID_rIoOCAdF,vi ɔ ɖo vi ɔ ɖo xwe ɔ ɖo tɔ ɔ ɖo tɔ tɔn tɔn tɔn tɔn tɔn lε lε ɖo
ID_rJBaERxk,vi ɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ do nu nu nu ye nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ nɔ ɖo
ID_rJUdPYiU,atín
ID_rJfUUPaN,vi ɔ ɖo vi ɔ ɖo atin ɔ
ID_rKpcmOOU,etɛ wutu mi nɔ yi wan nu mi ?
ID_rLVSClpF,un nɔ nɔ ɖɔ nu nu bo na na na na na na na na wa nu nu nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na ɖɔ nu nu nu nu nu nu nu nu nu nu nu bo na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na
ID_rMPaQkTy,vi ɔ ɖo xwe ɔ
ID_rMrWSbnn,kofi yi wan nu
ID_rNNryESk,vi ce nɔ yi wan nu bo na wa nu nu mi
ID_rNuyvHiQ,vi ɔ ɖo vi ɔ wɛ
ID_rPPjPztV,vi ɔ ɖo atin ɔ wε.
ID_rQVVXNSm,vi ɔ nɔ yi wan nu mi
ID_rQtCpiGE,vi ɔ ɖo tɔ ɔ ɖo xwe ɔ
ID_rRBjcosf,vi ɔ nɔ wa nu bo nɔ nɔ wa nu bo nɔ wa nu ye
ID_rRgccWYN,vi ɔ ɖo vi ɔ ɖo vi ɔ ɖo vi ɔ
ID_rSOxQZZb,vi ɔ ɖo xwe ɔ wɛ
